Notes offered by Prospectus (https://www.lendingclub.com/info/prospectus.action),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
,,11100,11100,11100, 36 months,6.62%,340.82,A,A2,Aetna ,10+ years,RENT,41000,Verified,Dec-11,Charged Off,n,,  Borrower added on 12/13/11 > I could really use the help to help pay down my credit card.  The interest rate on it is high.  I also need the help because I have been going back to college and my card has been financing that for the past 6 years.   Any help given would begreatly appreciated.<br>,credit_card,Help me out,194xx,PA,29.85,0,Jan-91,1,,,8,0,17518,62.30%,18,f,0,0,8124.54,8124.54,6516.79,976.85,0,630.9,6.265000001,Nov-13,340.82,,Oct-16,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 60 months,12.69%,225.95,B,B5,Barnes and Noble,2 years,MORTGAGE,56000,Source Verified,Dec-11,Fully Paid,n,,  Borrower added on 12/13/11 > The purpose of this loan is to conolidate debt. Lending club offers a lower interest rate than my current credit card companies. I also like the idea of only making one payment for my debt<br>,debt_consolidation,Debt Consolidation,923xx,CA,10.82,0,Apr-00,1,,,11,0,10081,31.20%,18,f,0,0,12739.07,12739.07,10000,2739.07,0,0,0,Oct-14,5526.53,,Sep-14,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6200,6200,6200, 36 months,6.03%,188.71,A,A1,WV State Tax Department,5 years,MORTGAGE,26500,Not Verified,Dec-11,Fully Paid,n,,,small_business,Business Loan,263xx,WV,18.2,0,Jun-00,0,,,6,0,2982,16%,18,f,0,0,6793.18285,6793.18,6200,593.18,0,0,0,Jan-15,1.83,,Jan-15,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000, 36 months,18.64%,547.12,E,E1,Norfolk Southern ,1 year,RENT,54000,Not Verified,Dec-11,Fully Paid,n,,,debt_consolidation,Debt Consolidation ,300xx,GA,19.69,0,Aug-06,2,,,9,0,15183,90.30%,12,f,0,0,19405.30244,19405.3,15000,4405.3,0,0,0,May-14,4641.23,,Sep-18,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,4200,4200,4200, 36 months,11.71%,138.92,B,B3,Search for Common Ground,2 years,RENT,53000,Not Verified,Dec-11,Fully Paid,n,,  Borrower added on 12/14/11 > New job landed and funds needed to help with the relocation.<br>,other,Relocation Assistance,403xx,MD,16.91,0,Dec-02,0,60,,15,0,8336,79.70%,22,f,0,0,5001.080367,5001.08,4200,801.08,0,0,0,Jan-15,141.26,,Nov-17,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,14000,14000,14000, 36 months,14.27%,480.33,C,C2,Kazork,4 years,RENT,52800,Not Verified,Dec-11,Fully Paid,n,,"  Borrower added on 12/15/11 > I created this debt by starting my own business and buying supplies. This debt is still in personal property in which I own ($15,000). I have since gone back to full time employment in a growing REO asset management field that I have been working in for the past 5 years and have a steady and growing pay check. <br>",debt_consolidation,Credit Card Debt,919xx,CA,7.36,0,Feb-05,1,,,9,0,13378,70.80%,14,f,0,0,14488.26632,14488.27,14000,488.27,0,0,0,Apr-12,13531.87,,Apr-12,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,8875,8875,8875, 36 months,7.51%,276.11,A,A3,Ashbrook Village Senior Community,1 year,MORTGAGE,38000,Not Verified,Dec-11,Fully Paid,n,,,debt_consolidation,Credit Card Debt Consolidation,301xx,GA,23.53,0,Jun-93,1,,,13,0,19056,62.10%,27,f,0,0,9713.561012,9713.56,8875,838.56,0,0,0,Sep-13,4472.8,,Jul-18,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,13500,13500,13500, 36 months,9.91%,435.04,B,B1,Bank of the West,7 years,RENT,38000,Verified,Dec-11,Fully Paid,n,,,debt_consolidation,personal loan,917xx,CA,12.38,0,May-97,1,,,3,0,16023,67.30%,7,f,0,0,15659.00546,15659.01,13500,2159.01,0,0,0,Jan-15,307.62,,Jan-15,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,12000,12000, 36 months,9.91%,386.7,B,B1,Luxottica Retail,2 years,RENT,42000,Not Verified,Dec-11,Charged Off,n,,  Borrower added on 12/14/11 > I will be using the money to pay off higher interest credit cards.I have always paid my bills on time and most of the time in full. I always stay within my monthly budget. I have been at my current job for almost 2 years.<br>,debt_consolidation,Consolidation,553xx,MN,7.83,0,Jun-06,2,,,8,0,9749,65.40%,16,f,0,0,11242.49,11242.49,9011.72,1807.88,0,422.89,4.148900002,May-14,386.7,,Oct-16,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16000,16000,15975, 60 months,19.91%,423.11,E,E4,Energy Northwest,4 years,RENT,55000,Verified,Dec-11,Fully Paid,n,,"  Borrower added on 12/15/11 > I plan to use this loan to consolidate all my debt into one monthly payment and at a lower apr. This will allow me to pay off the loan faster allowing me to get out of debt faster. My job is extremely stable for it is in green energy production, which is only growing. I have also been at my job for almost five years now. I am a good borrower because i have not been late or missed a payment in well over five years, also the minim monthly payment on this loan is less then what I pay currently on my credit cards, this means I can make this payment easily each an every month.&nbsp;<br>",debt_consolidation,Debt Free,993xx,WA,15.8,0,Feb-04,0,54,,8,0,7743,72.40%,19,f,0,0,22286.22034,22251.4,16000,6286.22,0,0,0,May-14,10869.79,,May-14,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,21600,21600,20498.26578, 60 months,19.42%,565.32,E,E3,State of Georgia/United States Air Force,8 years,MORTGAGE,60000,Source Verified,Dec-11,Fully Paid,n,," Total debt consolidation resulting in financial freedom within 5 years.<br> Borrower added on 12/13/11 > Being a 23 year Air Force veteran and 17 year state government employee, this is the beginning of a 5 year journey to total financial freedom.<br>",debt_consolidation,5 Years to Financial Freedom,312xx,GA,16.74,1,Dec-90,0,23,,6,0,13354,78.10%,21,f,0,0,27586.78141,24859.66,21600,5986.78,0,0,0,Aug-13,17416.49,,Aug-17,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6000,6000,6000, 36 months,10.65%,195.44,B,B2,Medin Corporation,6 years,MORTGAGE,87000,Not Verified,Dec-11,Fully Paid,n,,  Borrower added on 12/13/11 > Discovered when hanging christmas lights that my house needs a roof<br>,home_improvement,Roof,074xx,NJ,12.86,2,Mar-00,0,9,,12,0,11739,40.50%,22,f,0,0,7000.232528,7000.23,6000,1000.23,0,0,0,Jul-14,1335.92,,Apr-18,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,8450,8450,8425, 60 months,16.77%,208.97,D,D2,Best Buy,5 years,OWN,25000,Verified,Dec-11,Fully Paid,n,,,debt_consolidation,PayCC,606xx,IL,22.51,0,Mar-04,2,,,6,0,17614,83.50%,21,f,0,0,12206.22001,12170.11,8450,3756.22,0,0,0,Sep-15,3239.35,,Sep-15,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,20000,18590.33777, 60 months,13.49%,460.1,C,C1,The McGraw-Hill Companies,1 year,RENT,82000,Not Verified,Dec-11,Fully Paid,n,,,credit_card,Credit Card Refinance,432xx,OH,17.68,0,Feb-95,0,,,13,0,26693,61.40%,23,f,0,0,26403.41,23753.25,20000,6403.41,0,0,0,Feb-15,9848.46,,Mar-16,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 36 months,11.71%,330.76,B,B3,karl strauss brewing company,8 years,RENT,60000,Not Verified,Dec-11,Charged Off,n,,  Borrower added on 12/13/11 > credit card consolodation<br>,debt_consolidation,consolidation loan,921xx,CA,22.08,0,Jul-01,0,,,8,0,5626,29.30%,26,f,0,0,6002.38,6002.38,4293.91,1388.86,0,319.61,57.5028,Jul-13,62.38,,Oct-16,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,12000,12000, 36 months,16.29%,423.61,D,D1,buckhead family dentistry,5 years,MORTGAGE,80000,Verified,Dec-11,Fully Paid,n,,  Borrower added on 12/13/11 > Pay loans and home improvement project.<br>,credit_card,Credit Card,303xx,GA,18.18,0,Apr-02,0,,,8,0,29609,97.20%,11,f,0,0,14949.9047,14949.9,12000,2949.9,0,0,0,Mar-14,4368.56,,Jun-18,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,13475,13475,13450, 60 months,13.49%,309.99,C,C1,vons,10+ years,RENT,25000,Verified,Dec-11,Charged Off,n,,  Borrower added on 12/15/11 > Bills<br>,credit_card,Bills,917xx,CA,21.89,0,Dec-01,1,,,7,0,9943,65.80%,14,f,0,0,6199.8,6188.35,3516.74,2682.15,0,0.91,0,Oct-13,28,,Sep-18,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,7200,7200,7200, 36 months,12.42%,240.59,B,B4,"Marks & Sokolov, LLC",5 years,RENT,48000,Not Verified,Dec-11,Fully Paid,n,,,major_purchase,Presents and vocation,602xx,IL,17.43,0,Sep-06,1,,,7,0,16450,80.20%,10,f,0,0,8677.64414,8677.64,7200,1462.64,15,0,0,Feb-15,19.26,,Dec-15,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5600,5600,5600, 36 months,14.65%,193.17,C,C3,O'Reilly Auto Parts,1 year,MORTGAGE,85000,Not Verified,Dec-11,Charged Off,n,,,debt_consolidation,Debt Consolidation,850xx,AZ,12.24,1,May-99,3,11,,8,0,6812,90.80%,31,f,0,0,1352.19,1352.19,905.39,445.47,0,1.33,0,Aug-12,193.17,,Sep-18,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,12000,11975, 36 months,14.27%,411.71,C,C2,Rite aid,< 1 year,RENT,57000,Verified,Dec-11,Fully Paid,n,,,debt_consolidation,Debt consolodation,931xx,CA,10.86,0,Aug-98,1,,,7,0,9273,81.50%,11,f,0,0,14401.59573,14371.59,12000,2401.6,0,0,0,Dec-13,5359.38,,Nov-15,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,8500,8500,8500, 36 months,6.03%,258.71,A,A1,CVS/pharmacy,2 years,RENT,25000,Not Verified,Dec-11,Fully Paid,n,,  Borrower added on 12/13/11 > Just trying to consolidate my credit cards to help get myself out of debt.<br>,credit_card,Credit Card Consolidation ,216xx,MD,1.73,0,Oct-05,0,,,6,0,2463,28%,18,f,0,0,9074.821136,9074.82,8500,574.82,0,0,0,May-13,4936.27,,May-13,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,8000,8000,8000, 36 months,9.91%,257.8,B,B1,PNC Financial Services ,2 years,RENT,34000,Source Verified,Dec-11,Fully Paid,n,,"  Borrower added on 12/13/11 > I would like to pay down on my PNC Credit card which currently has an approx. balance of $4,200, pay down and close my Discover credit card which has a balance of approx. $2,200 and lastly pay down my Macy's store credit card which has balance of approx. $1,000. Once they are all paid down to zero balance, I would like to close them one by one. <br> Borrower added on 12/14/11 > Please try to fund this loan before time expires. I'm really trying to get my debts consolidated so I can pay them off earlier. If needed I will close both the PNC and Discover card so I can't use them anymore. If anyone has questions, please feel free to reach out to me. Thank you. <br>",credit_card,Credit Card,151xx,PA,18.28,0,Dec-05,0,,,6,0,7434,78.50%,7,f,0,0,9280.79,9280.79,8000,1280.79,0,0,0,Jan-15,262.31,,Sep-18,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,8000,8000,8000, 36 months,12.42%,267.33,B,B4,City of Hillsboro,10+ years,RENT,40000,Not Verified,Dec-11,Fully Paid,n,,,credit_card,Credit Card Loan,971xx,OR,15,0,May-04,0,,,10,0,18601,88.20%,11,f,0,0,9623.539087,9623.54,8000,1623.54,0,0,0,Jan-15,269.73,,Jan-15,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16000,16000,8150, 60 months,15.27%,382.92,C,C4,US Army,10+ years,RENT,42656.4,Source Verified,Dec-11,Fully Paid,n,,"  Borrower added on 12/15/11 > I plan to use this loan as a debt consolidation loan. I will be able two pay off two other bills and still have a little left over to help my familey move into another house. I'v been serving in the Army for over 10 years now and plan on serving a least 20, I would make a good borrower due to the fact that im consistant on paying my bills on time until they are paid off.  This loan would help greatly in giving us a little more breathing room financially. I will not have any problem whatsoever paying on this loan monthley. Your help would be greatly appreciated.<br>",debt_consolidation,debt consolidation,305xx,GA,17.44,0,Oct-01,1,,,4,0,12830,92.30%,17,f,0,0,22394.08,11406.98,16000,6394.08,0,0,0,Nov-15,199.56,,Nov-15,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000, 36 months,17.27%,536.81,D,D3,Senior Dental Insurance Solutions,2 years,MORTGAGE,44400,Source Verified,Dec-11,Fully Paid,n,,,house,home improvement,334xx,FL,3.59,1,Jun-83,0,18,93,6,1,4582,91.60%,16,f,0,0,17994.71325,17994.71,15000,2994.71,0,0,0,Jun-13,9412.4,,Aug-18,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 36 months,9.91%,322.25,B,B1,Upper Valley Food Co-op,2 years,OWN,30000,Not Verified,Dec-11,Fully Paid,n,,,debt_consolidation,Credit Card Payoff,050xx,VT,11.24,0,Feb-95,1,,,8,0,9152,66.80%,30,f,0,0,11387.44049,11387.44,10000,1387.44,0,0,0,Jul-14,369.43,,Sep-18,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 36 months,6.62%,307.04,A,A2,Marshall Realty,5 years,MORTGAGE,70000,Not Verified,Dec-11,Fully Paid,n,,"  Borrower added on 12/14/11 > Thank you for helping me get this loan, I will be able to pay off all of my high APR credit cards!! <br>",credit_card,credit card payoff,129xx,NY,16.78,0,Aug-94,0,,,9,0,10770,69%,18,f,0,0,10903.4743,10903.47,10000,903.47,0,0,0,Dec-13,4152.52,,Aug-15,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,8000,8000,8000, 36 months,14.65%,275.96,C,C3,Studio 94 Corp,3 years,RENT,28000,Not Verified,Dec-11,Fully Paid,n,,  Borrower added on 12/13/11 > Car and credit refinancing<br>,car,Car Loan,925xx,CA,12.6,0,Sep-06,1,,,8,0,6187,54.30%,11,f,0,0,8637.015205,8637.02,8000,637.02,0,0,0,Aug-12,6983.56,,Mar-16,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,22000,22000,22000, 36 months,9.91%,708.95,B,B1,St john hospital ,2 years,MORTGAGE,50000,Verified,Dec-11,Fully Paid,n,,  Borrower added on 12/13/11 > Looking to consolidate high interest credit cards and to pay them off in no more than 3 years. <br>,debt_consolidation,High interest credit card consolidation,483xx,MI,13.22,0,Sep-98,4,,,17,0,21470,49.80%,32,f,0,0,25523.44999,25523.45,22000,3523.45,0,0,0,Dec-14,1430.05,,Mar-18,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6000,6000,6000, 36 months,14.27%,205.86,C,C2,American Airlines,10+ years,MORTGAGE,94800,Verified,Dec-11,Fully Paid,n,,"The car has been offered to us for an exceptionally attractive price. The mileage is low and the vehicle has been meticulously maintained.  We pay our bills on time and my job is stable.  Income shown is base salary only, and does not include an estimate for incentive compensation for 2012.  <br>  Borrower added on 12/15/11 > Thank you for your trust and investment.  I will meet my obligations.<br><br> Borrower added on 12/15/11 > Thanks for your trust and investment.<br><br> Borrower added on 12/16/11 > Thank you for your trust and investment.<br>",car,Auto Loan,760xx,TX,24.53,0,Mar-86,1,,,13,0,71890,95.90%,30,f,0,0,7217.547545,7217.55,6000,1217.55,0,0,0,Dec-13,1960.88,,Jun-14,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16000,16000,15975, 60 months,9.91%,339.25,B,B1,Indian river county clerk of court,10+ years,OWN,40000,Verified,Dec-11,Fully Paid,n,,  Borrower added on 12/27/11 > This loan will be used to pay all revolving credit balances in order two have one monthly payment.<br>,debt_consolidation,Debt consolidation,329xx,FL,9.39,0,Jun-93,1,,,6,0,13270,28.50%,23,f,0,0,20209.06,20177.48,16000,4209.06,0,0,0,Mar-16,3585.81,,Jan-17,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,2500,2500,2500, 36 months,7.51%,77.78,A,A3,,n/a,OWN,12000,Source Verified,Dec-11,Charged Off,n,,  Borrower added on 12/13/11 > TO CONSOLIDATE BILLS<br><br> Borrower added on 12/13/11 > TO CONSOLIDATE MY BILLS<br> Borrower added on 12/14/11 > FOR CREDIT CARD PAY OFF <br><br> Borrower added on 12/14/11 > FOR DEBT CONSOLIDATION<br>,debt_consolidation,GET FREE OF DEBT,961xx,CA,16.3,0,Aug-94,2,,,13,0,4853,42.20%,20,f,0,0,1838.88,1838.88,1575.06,253.74,0,10.08,0,Dec-13,77.78,,Sep-18,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,13500,13500,13500, 36 months,9.91%,435.04,B,B1,Feld Entertainment,2 years,MORTGAGE,36000,Source Verified,Dec-11,Fully Paid,n,,,credit_card,Bye Bye Credit Cards,200xx,DC,22.93,0,Apr-80,1,,,13,0,25011,67.20%,15,f,0,0,15622.37656,15622.38,13500,2122.38,0,0,0,Sep-14,1706.24,,Aug-18,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,25000,25000,25000, 36 months,12.42%,835.39,B,B4,McGraw- Hill,2 years,RENT,225000,Verified,Dec-11,Fully Paid,n,,,debt_consolidation,Consolidation loan,085xx,NJ,8.32,1,Jul-04,0,13,,11,0,30449,34.60%,23,f,0,0,30073.68,30073.68,25000,5073.68,0,0,0,Jan-15,842.08,,Sep-18,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 36 months,13.49%,339.31,C,C1,Samsung Information Systems America,2 years,RENT,45900,Verified,Dec-11,Fully Paid,n,,  Borrower added on 12/15/11 > Plan to use funds for new restaurant business.  Currently have a steady job besides business.<br>,small_business,Small Business Loan,951xx,CA,24.97,0,Oct-04,2,45,,10,0,8936,48.30%,12,f,0,0,12177.62544,12177.63,10000,2177.63,0,0,0,Sep-14,1669.38,,Sep-18,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,2500,2500,2500, 36 months,13.49%,84.83,C,C1,Bartell Drugs,4 years,RENT,27200,Not Verified,Dec-11,Fully Paid,n,,"  Borrower added on 12/13/11 > I plan to use funds to consolidate a debt I have built up. I have been employed with a local Seattle Chain for nearly four and a half years. Making my quite employment secure. I have always paid all my debt and bills on time, its actually something I'm quite proud of, but I had great people in my life to teach that to me and I thankful for that. I'm the same way with my income as as well, If I don't money do something I don't do it. Receiving this funding would be extremely rewarding and would be able to this behind me. <br>",debt_consolidation,zipcar,981xx,WA,6.44,0,Jul-08,0,,,6,0,3473,68.10%,6,f,0,0,3053.71,3053.71,2500,553.71,0,0,0,Jan-15,95.98,,Sep-18,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
